Angle (Degrees),Cosine Similarity,False Negative Rate,False Positive Rate
36.14999999999989,0.807475,0.0,0.866576
36.19999999999989,0.80696,0.0,0.869579
36.24999999999989,0.806445,0.0,0.872594
36.29999999999989,0.805928,0.0,0.875604
36.349999999999895,0.805411,0.0,0.878406
36.39999999999989,0.804894,0.0,0.881084
36.44999999999989,0.804376,0.0,0.883731
36.49999999999989,0.803857,0.0,0.88643
36.54999999999989,0.803337,0.0,0.889235
36.599999999999895,0.802817,0.0,0.891985
36.64999999999989,0.802297,0.0,0.894576
36.69999999999989,0.801776,0.0,0.897028
36.749999999999886,0.801254,0.0,0.899728
36.79999999999989,0.800731,0.0,0.902248
36.849999999999895,0.800208,0.0,0.904703
36.89999999999989,0.799685,0.0,0.907136
36.94999999999989,0.79916,0.0,0.909458
36.999999999999886,0.798636,0.0,0.911768
37.04999999999989,0.79811,0.0,0.914173
37.09999999999989,0.797584,0.0,0.916409
37.14999999999989,0.797057,0.0,0.918495
37.19999999999989,0.79653,0.0,0.920659
37.249999999999886,0.796002,0.0,0.922789
37.29999999999989,0.795473,0.0,0.924858
37.34999999999989,0.794944,0.0,0.926892
37.39999999999989,0.794415,0.0,0.92882
37.44999999999989,0.793884,0.0,0.930718
37.499999999999886,0.793353,0.0,0.932709
37.54999999999988,0.792822,0.0,0.934545
37.59999999999989,0.79229,0.0,0.936362
37.64999999999989,0.791757,0.0,0.938077
37.69999999999989,0.791224,0.0,0.93974
37.749999999999886,0.79069,0.0,0.94148
37.79999999999988,0.790155,0.0,0.943084
37.84999999999989,0.78962,0.0,0.944771
37.899999999999885,0.789084,0.0,0.946409
37.94999999999989,0.788548,0.0,0.948006
37.999999999999886,0.788011,0.0,0.949551
38.04999999999988,0.787473,0.0,0.95104
38.09999999999989,0.786935,0.0,0.952406
38.149999999999885,0.786396,0.0,0.953802
38.19999999999989,0.785857,0.0,0.955139
38.249999999999886,0.785317,0.0,0.956498
38.29999999999988,0.784776,0.0,0.957728
38.34999999999989,0.784235,0.0,0.959003
38.399999999999885,0.783693,0.0,0.960248
38.44999999999988,0.783151,0.0,0.961421
38.499999999999886,0.782608,0.0,0.962635
38.54999999999988,0.782065,0.0,0.963777
38.59999999999988,0.78152,0.0,0.96496
38.649999999999885,0.780976,0.0,0.966093
38.69999999999988,0.78043,0.0,0.967167
38.749999999999886,0.779884,0.0,0.968251
38.79999999999988,0.779338,0.0,0.969229
38.84999999999988,0.778791,0.0,0.970254
38.899999999999885,0.778243,0.0,0.971167
38.94999999999988,0.777695,0.0,0.972155
38.999999999999886,0.777146,0.0,0.973093
39.04999999999988,0.776596,0.0,0.973988
39.09999999999988,0.776046,0.0,0.974895
39.149999999999885,0.775496,0.0,0.975659
39.19999999999988,0.774944,0.0,0.97639
39.24999999999988,0.774393,0.0,0.977158
39.29999999999988,0.77384,0.0,0.977864
39.34999999999988,0.773287,0.0,0.978517
39.39999999999988,0.772734,0.0,0.979183
39.44999999999988,0.772179,0.0,0.979926
39.49999999999988,0.771625,0.0,0.980632
39.54999999999988,0.771069,0.0,0.981322
39.59999999999988,0.770513,0.0,0.982003
39.64999999999988,0.769957,0.0,0.982628
39.69999999999988,0.7694,0.0,0.983291
39.74999999999988,0.768842,0.0,0.983882
39.79999999999988,0.768284,0.0,0.984446
39.84999999999988,0.767725,0.0,0.985053
39.89999999999988,0.767165,0.0,0.985588
39.94999999999988,0.766605,0.0,0.986059
39.99999999999988,0.766044,0.0,0.986567
40.049999999999876,0.765483,0.0,0.987056
40.09999999999988,0.764921,0.0,0.987545
40.14999999999988,0.764359,0.0,0.987954
40.199999999999875,0.763796,0.0,0.988471
40.24999999999988,0.763232,0.0,0.988845
40.299999999999876,0.762668,0.0,0.989254
40.34999999999988,0.762104,0.0,0.989669
40.39999999999988,0.761538,0.0,0.990102
40.449999999999875,0.760972,0.0,0.990452
40.49999999999988,0.760406,0.0,0.99087
40.549999999999876,0.759839,0.0,0.991192
40.59999999999988,0.759271,0.0,0.99157
40.64999999999988,0.758703,0.0,0.991904
40.699999999999875,0.758134,0.0,0.992195
40.74999999999988,0.757565,0.0,0.99243
40.799999999999876,0.756995,0.0,0.99278
40.84999999999987,0.756425,0.0,0.99317
40.89999999999988,0.755853,0.0,0.993443
40.949999999999875,0.755282,0.0,0.993771
40.99999999999987,0.75471,0.0,0.994037
41.049999999999876,0.754137,0.0,0.994276
41.09999999999987,0.753563,0.0,0.994526
41.14999999999988,0.752989,0.0,0.994749
41.199999999999875,0.752415,0.0,0.994954
41.24999999999987,0.75184,0.0,0.995176
41.299999999999876,0.751264,0.0,0.995353
41.34999999999987,0.750688,0.0,0.995588
41.39999999999988,0.750111,0.0,0.995762
41.449999999999875,0.749534,0.0,0.99595
41.49999999999987,0.748956,0.0,0.996152
41.549999999999876,0.748377,0.0,0.996322
41.59999999999987,0.747798,0.0,0.996455
41.64999999999987,0.747218,0.0,0.996582
41.699999999999875,0.746638,0.0,0.996731
41.74999999999987,0.746057,0.0,0.996864
41.79999999999987,0.745476,0.0,0.997006
41.84999999999987,0.744894,0.0,0.99713
41.89999999999987,0.744312,0.0,0.997241
41.949999999999875,0.743728,0.0,0.997375
41.99999999999987,0.743145,0.0,0.997477
42.04999999999987,0.742561,0.0,0.997598
42.09999999999987,0.741976,0.0,0.997675
42.14999999999987,0.741391,0.0,0.997774
42.199999999999875,0.740805,0.0,0.997854
42.24999999999987,0.740218,0.0,0.997963
42.29999999999987,0.739631,0.0,0.998059
42.34999999999987,0.739043,0.0,0.99813
42.39999999999987,0.738455,0.0,0.998214
42.44999999999987,0.737867,0.0,0.998276
42.49999999999987,0.737277,0.0,0.998359
42.54999999999987,0.736687,0.0,0.99844
42.599999999999866,0.736097,0.0,0.99852
42.64999999999987,0.735506,0.0,0.998591
42.69999999999987,0.734915,0.0,0.998659
42.74999999999987,0.734323,0.0,0.998746
42.79999999999987,0.73373,0.0,0.998799
42.849999999999866,0.733137,0.0,0.998851
42.89999999999987,0.732543,0.0,0.998898
42.94999999999987,0.731949,0.0,0.998978
42.99999999999987,0.731354,0.0,0.999037
43.04999999999987,0.730758,0.0,0.999084
43.099999999999866,0.730162,0.0,0.999139
43.14999999999987,0.729566,0.0,0.999183
43.19999999999987,0.728969,0.0,0.999214
43.249999999999865,0.728371,0.0,0.999248
43.29999999999987,0.727773,0.0,0.999276
43.349999999999866,0.727174,0.0,0.99931
43.399999999999864,0.726575,0.0,0.999331
43.44999999999987,0.725975,0.0,0.999381
43.499999999999865,0.725374,0.0,0.999399
43.54999999999987,0.724773,0.0,0.999433
43.599999999999866,0.724172,0.0,0.999471
43.649999999999864,0.72357,0.0,0.999492
43.69999999999987,0.722967,0.0,0.999508
43.749999999999865,0.722364,0.0,0.999533
43.79999999999987,0.72176,0.0,0.999542
43.849999999999866,0.721156,0.0,0.999557
43.899999999999864,0.720551,0.0,0.999573
43.94999999999987,0.719946,0.0,0.999604
43.999999999999865,0.71934,0.0,0.999635
44.04999999999986,0.718733,0.0,0.999656
44.099999999999866,0.718126,0.0,0.999678
44.149999999999864,0.717519,0.0,0.999715
44.19999999999986,0.716911,0.0,0.999721
44.249999999999865,0.716302,0.0,0.999743
44.29999999999986,0.715693,0.0,0.999755
44.349999999999866,0.715083,0.0,0.999759
44.399999999999864,0.714473,0.0,0.999768
44.44999999999986,0.713862,0.0,0.999783
44.499999999999865,0.71325,0.0,0.999793
44.54999999999986,0.712639,0.0,0.999802
44.599999999999866,0.712026,0.0,0.999814
44.649999999999864,0.711413,0.0,0.999833
44.69999999999986,0.710799,0.0,0.999845
44.749999999999865,0.710185,0.0,0.999845
44.79999999999986,0.709571,0.0,0.999854
44.84999999999986,0.708956,0.0,0.999858
44.899999999999864,0.70834,0.0,0.999858
44.94999999999986,0.707724,0.0,0.99987
44.99999999999986,0.707107,0.0,0.999873
45.04999999999986,0.706489,0.0,0.999876
45.09999999999986,0.705872,0.0,0.999882
45.149999999999864,0.705253,0.0,0.999889
45.19999999999986,0.704634,0.0,0.999892
45.24999999999986,0.704015,0.0,0.999892
45.29999999999986,0.703395,0.0,0.999895
45.34999999999986,0.702774,0.0,0.999898
45.399999999999864,0.702153,0.0,0.999907
45.44999999999986,0.701531,0.0,0.99991
45.49999999999986,0.700909,0.0,0.99991
45.54999999999986,0.700287,0.0,0.99991
45.59999999999986,0.699663,0.0,0.99992
45.64999999999986,0.69904,0.0,0.99992
45.69999999999986,0.698415,0.0,0.999923
45.74999999999986,0.69779,0.0,0.999923
45.799999999999855,0.697165,0.0,0.999923
45.84999999999986,0.696539,0.0,0.999926
45.89999999999986,0.695913,0.0,0.999932
45.94999999999986,0.695286,0.0,0.999941
45.99999999999986,0.694658,0.0,0.999944
46.049999999999855,0.69403,0.0,0.999947
46.09999999999986,0.693402,0.0,0.99995
46.14999999999986,0.692773,0.0,0.99996
46.19999999999986,0.692143,0.0,0.99996
46.24999999999986,0.691513,0.0,0.999963
46.299999999999855,0.690882,0.0,0.999966
46.34999999999986,0.690251,0.0,0.999969
46.39999999999986,0.68962,0.0,0.999969
46.449999999999854,0.688987,0.0,0.999972
46.49999999999986,0.688355,0.0,0.999972
46.549999999999855,0.687721,0.0,0.999972
46.59999999999985,0.687088,0.0,0.999972
46.64999999999986,0.686453,0.0,0.999972
46.699999999999854,0.685818,0.0,0.999978
46.74999999999986,0.685183,0.0,0.999978
46.799999999999855,0.684547,0.0,0.999978
46.84999999999985,0.683911,0.0,0.999978
46.89999999999986,0.683274,0.0,0.999985
46.949999999999854,0.682636,0.0,0.999985
46.99999999999986,0.681998,0.0,0.999985
47.049999999999855,0.68136,0.0,0.999988
47.09999999999985,0.680721,0.0,0.999988
47.14999999999986,0.680081,0.0,0.999991
47.199999999999854,0.679441,0.0,0.999991
47.24999999999985,0.678801,0.0,0.999991
47.299999999999855,0.67816,0.0,0.999994
47.34999999999985,0.677518,0.0,0.999994
47.39999999999985,0.676876,0.0,0.999994
47.449999999999854,0.676233,0.0,0.999997
47.49999999999985,0.67559,0.0,0.999997
47.549999999999855,0.674947,0.0,1.0
47.59999999999985,0.674302,0.0,1.0
47.64999999999985,0.673658,0.0,1.0
47.699999999999854,0.673013,0.0,1.0
47.74999999999985,0.672367,0.0,1.0
47.799999999999855,0.671721,0.0,1.0
47.84999999999985,0.671074,0.0,1.0
47.89999999999985,0.670427,0.0,1.0
47.949999999999854,0.669779,0.0,1.0
47.99999999999985,0.669131,0.0,1.0
